photos,photo_id,date_time,seedling_id,sample,mean_ndvi,median_ndvi,sd_ndvi,seedling_sp,soil_type,treatment
2022_1128_131716_016_CALIBRATED.JPG,2022_1128_131716_016,11/28/22,3544,3,0.09120631275,0.1212121212,0.06400788589,Q,Q,C
2022_1128_131845_018_CALIBRATED.JPG,2022_1128_131845_018,11/28/22,3842,3,0.02865428712,0.02506963788,0.02591738469,P,Q,C
2022_1128_132010_020_CALIBRATED.JPG,2022_1128_132010_020,11/28/22,3568,3,0.1049053682,0.1145833333,0.03044911737,Q,Q,C
2022_1128_132315_022_CALIBRATED.JPG,2022_1128_132315_022,11/28/22,4334,3,0.08398207486,0.09243697479,0.04038294978,P,P,C
2022_1128_132501_024_CALIBRATED.JPG,2022_1128_132501_024,11/28/22,3680,3,0.1216121995,0.1181102362,0.02323255157,Q,Q,C
2022_1128_132647_026_CALIBRATED.JPG,2022_1128_132647_026,11/28/22,4396,3,0.09971012029,0.1097560976,0.04045806974,P,P,C
2022_1128_132754_028_CALIBRATED.JPG,2022_1128_132754_028,11/28/22,3377,3,0.07184755885,0.07486631016,0.04066606521,P,C,C
2022_1128_132938_030_CALIBRATED.JPG,2022_1128_132938_030,11/28/22,3916,3,0.08975812466,0.0981595092,0.03936042205,P,Q,C
2022_1128_133059_032_CALIBRATED.JPG,2022_1128_133059_032,11/28/22,4238,3,0.1322109457,0.1355932203,0.02275921502,P,P,C
2022_1128_133209_034_CALIBRATED.JPG,2022_1128_133209_034,11/28/22,3498,3,0.1034501755,0.1027027027,0.02140930175,Q,Q,C
2022_1128_133316_036_CALIBRATED.JPG,2022_1128_133316_036,11/28/22,3835,3,0.09995645994,0.1054131054,0.03794228919,P,Q,C
2022_1128_133426_038_CALIBRATED.JPG,2022_1128_133426_038,11/28/22,3058,3,0.0380866697,0.03740648379,0.01036977529,Q,C,C
2022_1128_133549_040_CALIBRATED.JPG,2022_1128_133549_040,11/28/22,4148,3,0.0978335109,0.1,0.034267550200000003,Q,P,C
2022_1128_133715_042_CALIBRATED.JPG,2022_1128_133715_042,11/28/22,4380,3,0.09164786206,0.0981595092,0.03750759586,P,P,C
2022_1128_133840_044_CALIBRATED.JPG,2022_1128_133840_044,11/28/22,4105,3,0.1228147952,0.1225071225,0.02017844734,Q,P,C
2022_1128_133940_046_CALIBRATED.JPG,2022_1128_133940_046,11/28/22,3808,3,0.1203606945,0.1264367816,0.03165226095,P,Q,C
2022_1128_134044_048_CALIBRATED.JPG,2022_1128_134044_048,11/28/22,4222,3,0.1314891793,0.134502924,0.0261044183,P,P,C
2022_1128_153023_050_CALIBRATED.JPG,2022_1128_153023_050,11/28/22,3513,3,0.04072584004,0.04046242775,0.01529787655,Q,Q,C
2022_1128_153131_052_CALIBRATED.JPG,2022_1128_153131_052,11/28/22,3812,3,0.02564917582,0.02521008403,0.02752399337,P,Q,C
2022_1128_153245_054_CALIBRATED.JPG,2022_1128_153245_054,11/28/22,3862,3,0.123992345,0.1352941176,0.03961822079,P,Q,C
2022_1128_153347_056_CALIBRATED.JPG,2022_1128_153347_056,11/28/22,3415,3,-0.01541910899,-0.01639344262,0.006231275808,P,C,C
2022_1128_153503_058_CALIBRATED.JPG,2022_1128_153503_058,11/28/22,3011,3,0.1126252677,0.1160220994,0.02387834942,Q,C,C
2022_1128_153614_060_CALIBRATED.JPG,2022_1128_153614_060,11/28/22,3027,3,0.01959691166,0.01333333333,0.02905974219,Q,C,C
2022_1128_153732_062_CALIBRATED.JPG,2022_1128_153732_062,11/28/22,3539,3,0.1250513581,0.1277777778,0.0293038439,Q,Q,C
2022_1128_153827_064_CALIBRATED.JPG,2022_1128_153827_064,11/28/22,3918,3,0.0982645863,0.1044776119,0.03371633107,P,Q,C
2022_1128_153943_066_CALIBRATED.JPG,2022_1128_153943_066,11/28/22,3855,3,-0.0235145393,-0.0298102981,0.02542653793,P,Q,C
2022_1128_154054_068_CALIBRATED.JPG,2022_1128_154054_068,11/28/22,4001,3,0.07862522432,0.1183431953,0.07490524696,Q,P,C
2022_1128_154210_070_CALIBRATED.JPG,2022_1128_154210_070,11/28/22,3536,3,0.1112322392,0.1129943503,0.01707154134,Q,Q,C
2022_1128_154332_072_CALIBRATED.JPG,2022_1128_154332_072,11/28/22,4036,3,0.09520027775,0.1304347826,0.07111884983,Q,P,C
2022_1128_154439_074_CALIBRATED.JPG,2022_1128_154439_074,11/28/22,4092,3,0.0903758821,0.1030927835,0.0429812255,Q,P,C
2022_1128_154532_076_CALIBRATED.JPG,2022_1128_154532_076,11/28/22,4257,3,0.03048571375,0.03002309469,0.01663039239,P,P,C
2022_1129_151906_002_CALIBRATED.JPG,2022_1129_151906_002,11/29/22,3943,3,0.1223148114,0.141955836,0.04630651934,P,Q,C
2022_1129_152033_004_CALIBRATED.JPG,2022_1129_152033_004,11/29/22,4192,3,0.1328172853,0.1320754717,0.01778307501,Q,P,C
2022_1129_152141_006_CALIBRATED.JPG,2022_1129_152141_006,11/29/22,4269,3,0.1304267547,0.1325301205,0.02218645742,P,P,C
